count,title,section,link,pDate,description
2012,"[영상] 4년 노력이 단 5초로 판가름, <b>스포츠</b> 클라이밍 스피드",스포츠,https://n.news.naver.com/mnews/article/056/0011777448?sid=104,2024-08-08 20:34:00,"파리올림픽 <b>스포츠</b> 클라이밍 남자 스피드 종목에서 금메달은 인도네시아 레오나르도 베드리크 선수, 은메달은 중국의 우펑 선수, 동메달은 미국의 샘 왓슨 선수가 가져갔습니다. <b>스포츠</b> 클라이밍 스피드 종목은 5M 높이의... "
2013,"이랜드 뉴발란스, ‘퓨어셀 SC 트레이너’ 출시 하루만에 완판 기록",스포츠,http://www.lawissue.co.kr/view.php?ud=202408082032351552204ead0791_12,2024-08-08 20:34:00,이랜드월드(대표 최운식)에서 전개하는 글로벌 <b>스포츠</b> 브랜드 뉴발란스(NEW BALANCE)의 러닝화 ‘퓨어셀 SC 트레이너 v3(Fuelcell SC Trainer v3)’가 8월 5일 출시 하루만에 완판됐다고 밝혔다. 이랜드월드 관계자는... 
2014,"히샬리송, 결국 토트넘과는 여기까지인가···솔란케 영입 위해 사우디 제안...",스포츠,https://m.sports.naver.com/wfootball/article/144/0000980958,2024-08-08 20:33:00,미국 ‘CBS <b>스포츠</b>’의 벤 제이콥스 기자는 8일(한국시간) 자신의 개인 사회관계망서비스(SNS)를 통해 “알 아흘리는 히샬리송의 영입에 관심을 보이고 있다. 아직 공식적인 움직임이나 제안은 없는 상태다. 토트넘은... 
2015,럭비 꿈나무·동호인 최강팀 가린다…전국대회 9일 개막,스포츠,http://www.kwangju.co.kr/article.php?aid=1723116600772165008,2024-08-08 20:32:00,이번 대회에는 15세이하부 14개팀(경산중·남성중·대서중·대전가양중·부천G-<b>스포츠</b>클럽A·배재중·부평중·서울사대부중·일산동중·시흥시G<b>스포츠</b>클럽A·양정중·연수중·천안부성중·청주남중)과 18세이하부 14개팀... 
2016,부산역 조차장 일원 파크골프장 추진,스포츠,https://n.news.naver.com/mnews/article/082/0001283298?sid=102,2024-08-08 20:30:00,최 구청장은 “부산역 조차장은 원도심과 북항을 잇는 유일한 평면 공간이라는 매력이 큰 장소”라며 “주민들이 휴식 공간으로 찾을 수 있는 멋진 <b>스포츠</b> 레저시설이 들어올 수 있도록 적극 협조를 당부드린다”고... 
2017,경찰 순찰차 올라탄 SUV?…주차타워 나와 차량·담벼락 추돌후 멈춰,스포츠,https://n.news.naver.com/mnews/article/021/0002653345?sid=102,2024-08-08 20:30:00,"&quot;급발진 가능성 주장하다가, 액셀 잘못 밟은 것 같다 정정&quot;…경찰에 진술 8일 오전 10시 40분쯤 대전 서구 둔산동 한 주차타워를 빠져나오던 <b>스포츠</b>유틸리티차(SUV)가 도로로 돌진하며 추돌 사고를 냈다. 차량 운전자 A(69)... "
2018,&quot;학생창의누리관 설립 주민 의견 적극 반영해야&quot;,스포츠,https://www.ulsanpress.net/news/articleView.html?idxno=533461,2024-08-08 20:30:00,것&quot;이라며 &quot;음악·예술·창작·<b>스포츠</b> 등 다양한 체험시설과 공연장 등을 구비해 학생과 가족들을 위한... 이와 함께 △충분한 주차장 확보 △다문화 학생을 위한 공간 조성 △<b>스포츠</b> 공간 확대 △ 학생 상담 및 의무실... 
2019,금산 추부초 국가대표가 3명이나,스포츠,http://www.cctimes.kr/news/articleView.html?idxno=808514,2024-08-08 20:29:00,2017년에 창단한 추부초등학교 치어리딩 <b>스포츠</b>클럽 동아리는 방과후 시간과 주말을 활용해 노력한 결과로 이와 같은 성과를 거둘 수 있었다. 2024년 국가대표로 선발된 김지윤 학생은 국가대표 훈련 과정에서 배운 기술을... 
2020,보은군 공시제부문 최우수상 수상,스포츠,http://www.cctimes.kr/news/articleView.html?idxno=808587,2024-08-08 20:28:00,"군은 관광·<b>스포츠</b> 일자리, 취약계층 일자리, 농축산 일자리, 청년 일자리 등 5대 핵심 분야 일자리 창출에... <b>스포츠</b>와 관광을 접목한 체류형 관광을 활성화 해 고용 유발 효과를 거뒀다는 평가도 받았다.... "
2021,[24왕중왕전] 남자 중·고등부 예선 끝! 결선 대진표는?,스포츠,https://m.sports.naver.com/basketball/article/065/0000265795,2024-08-08 20:28:00,"이번 왕중왕전은 양구 문화체육회관과 청춘체육관에서 진행되며 양구군, 양구군<b>스포츠</b>재단, 문화체육관광부, 국민체육진흥공단, 대한민국농구협회가 후원한다. #사진_, 한국중고농구연맹 제공"
2022,<b>스포츠</b>클라이밍 결선행 서채현 내일 첫 메달 도전,스포츠,http://www.cctimes.kr/news/articleView.html?idxno=808623,2024-08-08 20:28:00,<b>스포츠</b>클라이밍 국가대표 서채현(20·서울시청·노스페이스)이 올림픽 2회 연속 결선 진출에 성공했다. 서채현은 8일(현지시간) 프랑스 파리 르부르제 클라이밍 경기장에서 열린 2024 파리 올림픽 <b>스포츠</b>클라이밍... 
2023,"'父에 신장이식' 양지은, 오늘(8일) 부친상 비보 [공식입장]",스포츠,http://www.stoo.com/article.php?aid=95359381139,2024-08-08 20:24:00,양지은 측 관계자는 8일 <b>스포츠</b>투데이에 &quot;부친께서 오늘 오후 5시께 별세하셨다&quot;고 밝혔다. 이날 관계자는... 양지은은 지난 2021년 방송된 TV조선 '미스트롯2'에서 진(眞)을 차지했다. [<b>스포츠</b>투데이 ]
2024,올림픽 메달 순위와 ‘일등만 기억하는 세상’ / 박남기,스포츠,http://www.kjdaily.com/article.php?aid=1723115995637296028,2024-08-08 20:24:00,"서양인 중심의 그러한 <b>스포츠</b> 행사에 우리가 꼭 참가 해야 하나라는 생각과 함께 동양인들에게도 유리한... 야후 <b>스포츠</b>는 ‘메달 점수제를 도입해 금메달 3점, 은메달 2점, 동메달 1점 식으로 포인트 순위를 매기는 것도... "
2025,찜통 더위 계속…한강 수상스키장·물놀이장 인기,스포츠,https://n.news.naver.com/mnews/article/422/0000675447?sid=102,2024-08-08 20:22:00,"한강에서 수상 스키 같은 레저 <b>스포츠</b>를 즐길 수도 있고, 아이들을 위한 수영장도 마련돼 있습니다. 문승욱 기자입니다. [기자] 보트가 요란한 소리를 내며 한강 위를 달립니다. 보트 뒤에 메달린 줄을 꽉 붙잡은 채 꼿꼿이... "
2026,&quot;이 순간 위해 살아와&quot; 드디어 58㎏ 퍼즐 맞췄다,스포츠,http://www.kyeongin.com/main/view.php?key=20240809010000910,2024-08-08 20:22:00,박태준은 &quot;내가 이 순간(금메달 획득)을 위해 20년을 살아온 것 같다. 내 선수 생활이 담긴 값진 금메달&quot;이라면서 &quot;올림픽 금메달은 모든 <b>스포츠</b>인의 꿈이다. 뜻깊고 영광스럽다&quot;고 말했다. /신창윤기자 shincy21@kyeongin.com
2027,[서아름의 더클래식] 햇빛이 비치는 순간,스포츠,https://www.iusm.co.kr/news/articleView.html?idxno=1044607,2024-08-08 20:20:00,"올림픽 정신은 '<b>스포츠</b>를 통해 심신을 향상하고 문화와 국적 등 다양한 차이를 극복하며 우정, 연대감, 페어플레이 정신을 가지고 평화롭고 더 나은 세계의 실현에 공헌하는 것'이라고 한다. 올림픽뿐만이 아니라 지금 이... "
2028,"아모레퍼시픽 '레드닷 디자인 어워드' 본상... 신라면세점, 수출입안전관리 우...",스포츠,http://www.4th.kr/news/articleView.html?idxno=2067455,2024-08-08 20:20:00,/사진=이랜드월드 ◇ 이랜드 뉴발란스 '퓨어셀 SC 트레이너' 출시 하루 만에 완판 이랜드월드는 글로벌 <b>스포츠</b> 브랜드 뉴발란스의 러닝화 '퓨어셀 SC 트레이너 v3'가 5일 출시 하루 만에 완판됐다고 8일 밝혔다. 퓨어셀 SC... 
2029,"‘주종목 리드서 대역전’ 서채현, 한국 클라이밍 첫 메달 도전",스포츠,https://n.news.naver.com/mnews/article/119/0002860355?sid=104,2024-08-08 20:20:00,<b>스포츠</b>클라이밍 국가대표 서채현(20·서울시청·노스페이스)이 올림픽에서 2회 연속 결선 무대를 밟는다. 서채현은 8일(이하 한국시각) 프랑스 파리 르부르제 클라이밍 경기장에서 열린 2024 파리 올림픽 <b>스포츠</b>클라이밍... 
2030,오염된 센강 수영 후 콜라 '꿀꺽꿀꺽' 마시는 선수들…왜?,스포츠,https://n.news.naver.com/mnews/article/277/0005457013?sid=104,2024-08-08 20:19:00,7일(현지시간) 월스트리트저널(WSJ)은 수영을 마친 선수들이 물이나 <b>스포츠</b>음료 대신 코카콜라를 선택한 이유에 대해 트라이애슬론계에 내려오는 일종의 미신 때문이라고 보도했다. 코카콜라에 포함된 산성이 인간의... 
2031,"경기관광공사, 16일~18일 '경기바다 드론페스티벌' 개최",스포츠,http://www.enewstoday.co.kr/news/articleView.html?idxno=2162240,2024-08-08 20:19:00,"총 1600대 드론 군집 비행으로 구성된 드론 라이트 쇼를 비롯해 드론 비행 체험, 드론 <b>스포츠</b> 등 다양한 프로그램을 선보일 계획으로 도민과 휴가철 가족단위 피서객들에게 큰 호응과 인기를 얻을 것으로 기대된다. 공사... "
2032,"'금쪽상담소' 오은영 &quot;김준호·김지민, 아직 결혼 날짜 안 잡았어요?&quot; [TV캡처...",스포츠,http://www.stoo.com/article.php?aid=95358959602,2024-08-08 20:18:00,후회하게 된다. 마음이 온전히 '나의 결정이다' 싶을 때 결혼해야 한다&quot;고 조언했다. 이를 들은 김지민은 &quot;연애를 조금 더 하고 싶다&quot;고 속마음을 고백했다. [<b>스포츠</b>투데이 ]
2033,[울랄라포토] 집중하는 서채현,스포츠,https://n.news.naver.com/mnews/article/016/0002347481?sid=104,2024-08-08 20:18:00,서채현이 8일 프랑스 르브루제 클라이밍 경기장에서 열린 <b>스포츠</b>클라이밍 여자 볼더&amp;리드 준결승전에서 코스를 오르고 있다.
2034,[울랄라포토] 코스를 오르는 서채현,스포츠,https://n.news.naver.com/mnews/article/016/0002347482?sid=104,2024-08-08 20:18:00,서채현이 8일 프랑스 르브루제 클라이밍 경기장에서 열린 <b>스포츠</b>클라이밍 여자 볼더&amp;리드 준결승전에서 코스를 오르고 있다.
2035,"[<b>스포츠</b> 영상] 프랑스 피노, 유럽 신기록 세우고 프러포즈",스포츠,https://n.news.naver.com/mnews/article/214/0001366722?sid=104,2024-08-08 20:17:00,여자 3000m 장애물 결승에서 나온 화제의 장면인데요. 유럽 신기록으로 4위에 오른 프랑스의 알리스 피노 선수가 경기 직후 남자 친구에게 프러포즈를 해 큰 환호를 받았습니다. 목요일 밤 <b>스포츠</b>뉴스였습니다.
2036,체육계의 불편한 진실,스포츠,https://www.kbmaeil.com/news/articleView.html?idxno=1007026,2024-08-08 20:16:00,"메달 순위는 <b>스포츠</b> 정신과는 거리가 있지만, 경제력과 국력의 상징으로 여겨져 관심이 높다. 아무리 올림픽 정신이 참가에 의의가 있다고 해도 메달의 의미는 크다. 우리나라는 올림픽 개막 초기부터 메달집계판 상단을... "
2037,"부산경찰청 &quot;사상구서 송경희(34)씨 실종, 국방무늬반팔&quot;",스포츠,https://www.gukjenews.com/news/articleView.html?idxno=3062853,2024-08-08 20:14:00,"해당 남성은 170cm이다. 실종 당시 국방무늬반팔, 어두운7부바지, 안경, 뒤쪽빨강신발을 착용한 것으로 알려졌다. 특이 사항으로는 <b>스포츠</b>머리다. 관련 신고는 112로 하면 된다."
2038,"SKT, 갤럭시 Z폴드6 · Z플립6 구매고객에게 '네이버페이 포인트'",스포츠,http://www.biztribune.co.kr/news/articleView.html?idxno=318452,2024-08-08 20:14:00,이외에도 SKT는 갤럭시 Z 폴드6 · Z 플립6 개통 고객들을 위해 ▲'넷플릭스로 떠나는 세계 여행' 프로모션 ▲T 로밍 쿠폰 50% 할인 ▲ e<b>스포츠</b>팀 'T1' 팬미팅 응모 ▲인터파크 티켓 인기 뮤지컬/연극/전시 할인 등의... 
2039,‘성별 논란’ 女복싱 칼리프 이어 린위팅도 결승 진출 [파리 2024],스포츠,https://n.news.naver.com/mnews/article/022/0003958403?sid=104,2024-08-08 20:13:00,"대만 체육부는 린위팅의 성별 논란이 “허위 정보”라며 IBA에 법적 조치를 취하겠다고 선언했고, 알제리 일간지 ‘에코루크’는 “칼리프가 증오와 인종차별에 맞서 마지막 라운드를 앞뒀고, 그는 알제리 <b>스포츠</b>를... "
2040,'리드 4위로 결승행' 서채현 &quot;더 뛸 수 있어 감사&quot;,스포츠,https://n.news.naver.com/mnews/article/214/0001366725?sid=104,2024-08-08 20:13:00,"◀ 앵커 ▶ 우리나라 <b>스포츠</b> 클라이밍 기대주, 서채현 선수가 자신의 주종목 리드에서 기대했던 경기력을... [서채현/<b>스포츠</b> 클라이밍 대표팀] &quot;아무래도 주 종목이고 여기서 뒤집어야 된다고 생각하니까… 어쩔 수 없이... "
2041,"'우린 서부의 여우가 될거야!'…BNK, 뛰어난 교전력으로 1세트 DK 제압 (LCK)",스포츠,https://m.sports.naver.com/esports/article/311/0001758337,2024-08-08 20:12:00,"한편, '2024 LCK 서머'는 아프리카TV, 네이버 이<b>스포츠</b>&amp;게임, 유튜브 LCK 채널 등에서 생중계되며, 현장 관람 티켓은 경기 시작 48시간 전부터 인터파크를 통해 예매할 수 있다. 경기는 평일 오후 5시, 주말 오후... "
2042,"종합 8위 결선 '턱걸이' 서채현, 한국 클라이밍 첫 메달 도전",스포츠,https://m.sports.naver.com/paris2024/article/425/0000152660,2024-08-08 20:10:00,<b>스포츠</b>클라이밍 국가대표 서채현(20·서울시청·노스페이스)이 올림픽 2회 연속 결선 진출에 성공했다. 서채현은 8일(현지시간) 프랑스 파리 르부르제 클라이밍 경기장에서 열린 2024 파리 올림픽 <b>스포츠</b>클라이밍 여자... 
2043,[도청도설] 벌써 ‘오겜2’,스포츠,https://n.news.naver.com/mnews/article/658/0000080767?sid=110,2024-08-08 20:10:00,"<b>스포츠</b>의 우수성과 세계의 유대감 조합이다. 올림픽을 마케팅 기회로 삼는다면 구호는 ‘더 빨리, 더 높이... 자신 있다는 이야긴데, 결과는 뚜껑을 열어봐야 안다. <b>스포츠</b>에서 승부가 그러하듯이. 정상도 논설주간"
2044,"[엠빅뉴스] [인터뷰]5명 제치고 '결승' 거미소녀 &quot;같이 온 아빠, '편하게 하라...",스포츠,https://m.sports.naver.com/paris2024/article/214/0001366717,2024-08-08 20:06:00,파리올림픽 <b>스포츠</b>클라이밍 서채현이 여자 콤바인 준결승에서 앞서있던 5명의 선수를 제치고 8위를... ▶유튜브 바로가기 ▶네이버TV 엠빅뉴스 바로가기 ▶네이버TV 엠빅<b>스포츠</b> 바로가기 ▶페이스북 바로가기
